train_loss,epoch,step,valid_loss,valid_mae,train_mae,test_mae
7.558725833892822,17,195,,,,
7.934762001037598,17,196,,,,
9.637937545776367,17,197,,,,
,17,197,8.201458930969238,0.3125,,
,17,197,,,0.33522728085517883,
9.273628234863281,18,198,,,,
8.076103210449219,18,199,,,,
7.226513862609863,18,200,,,,
11.910987854003906,18,201,,,,
8.48692512512207,18,202,,,,
8.78575611114502,18,203,,,,
9.542160034179688,18,204,,,,
8.754132270812988,18,205,,,,
7.46120548248291,18,206,,,,
7.773001194000244,18,207,,,,
9.528051376342773,18,208,,,,
,18,208,8.122698783874512,0.32499998807907104,,
,18,208,,,0.3295454680919647,
8.992189407348633,19,209,,,,
7.9683685302734375,19,210,,,,
7.103461265563965,19,211,,,,
11.706136703491211,19,212,,,,
8.309614181518555,19,213,,,,
8.72358512878418,19,214,,,,
9.396821975708008,19,215,,,,
8.5816650390625,19,216,,,,
7.376646518707275,19,217,,,,
7.630836486816406,19,218,,,,
9.41657543182373,19,219,,,,
,19,219,8.056021690368652,0.3125,,
,19,219,,,0.32528409361839294,
8.780254364013672,20,220,,,,
7.889397621154785,20,221,,,,
6.9781036376953125,20,222,,,,
11.545787811279297,20,223,,,,
8.198113441467285,20,224,,,,
8.637842178344727,20,225,,,,
9.242380142211914,20,226,,,,
8.410562515258789,20,227,,,,
7.284152030944824,20,228,,,,
7.519752502441406,20,229,,,,
9.321731567382812,20,230,,,,
,20,230,8.00558853149414,0.30000001192092896,,
,20,230,,,0.32528409361839294,
8.573282241821289,21,231,,,,
7.8035149574279785,21,232,,,,
6.861077785491943,21,233,,,,
11.449468612670898,21,234,,,,
8.063682556152344,21,235,,,,
8.60658073425293,21,236,,,,
9.179067611694336,21,237,,,,
8.249757766723633,21,238,,,,
7.196427822113037,21,239,,,,
7.4269914627075195,21,240,,,,
9.234029769897461,21,241,,,,
,21,241,7.967970371246338,0.2750000059604645,,
,21,241,,,0.3167613744735718,
8.43546199798584,22,242,,,,
7.717865943908691,22,243,,,,
6.788804054260254,22,244,,,,
11.279638290405273,22,245,,,,
7.9762678146362305,22,246,,,,
8.5147123336792,22,247,,,,
9.091608047485352,22,248,,,,
8.1239652633667,22,249,,,,
7.108182430267334,22,250,,,,
7.331775665283203,22,251,,,,
9.140030860900879,22,252,,,,
,22,252,7.928757667541504,0.26249998807907104,,
,22,252,,,0.3167613744735718,
8.295068740844727,23,253,,,,
7.656913757324219,23,254,,,,
6.702055931091309,23,255,,,,
11.159894943237305,23,256,,,,
7.882905006408691,23,257,,,,
8.462910652160645,23,258,,,,
9.051819801330566,23,259,,,,
7.992069244384766,23,260,,,,
7.046638488769531,23,261,,,,
7.254077911376953,23,262,,,,
9.022607803344727,23,263,,,,
,23,263,7.902734279632568,0.25,,
,23,263,,,0.3082386255264282,
8.200987815856934,24,264,,,,
7.575100898742676,24,265,,,,
6.65313720703125,24,266,,,,
11.043152809143066,24,267,,,,
7.816204071044922,24,268,,,,
8.389232635498047,24,269,,,,
9.014187812805176,24,270,,,,
7.904229640960693,24,271,,,,
7.005124092102051,24,272,,,,
7.1719183921813965,24,273,,,,
8.944750785827637,24,274,,,,
,24,274,7.891794681549072,0.25,,
,24,274,,,0.3068181872367859,
8.113729476928711,25,275,,,,
7.507358551025391,25,276,,,,
6.596209526062012,25,277,,,,
10.921751022338867,25,278,,,,
7.712289333343506,25,279,,,,
8.35820198059082,25,280,,,,
9.009391784667969,25,281,,,,
7.8008832931518555,25,282,,,,
6.902528285980225,25,283,,,,
7.112046241760254,25,284,,,,
8.853970527648926,25,285,,,,
,25,285,7.872210502624512,0.25,,
,25,285,,,0.30965909361839294,
8.027363777160645,26,286,,,,
7.444904327392578,26,287,,,,
6.521222114562988,26,288,,,,
10.848241806030273,26,289,,,,
7.639208793640137,26,290,,,,
8.33470630645752,26,291,,,,
8.970988273620605,26,292,,,,
7.689839839935303,26,293,,,,
6.845977783203125,26,294,,,,
7.0495171546936035,26,295,,,,
8.78742504119873,26,296,,,,
,26,296,7.871519565582275,0.25,,
,26,296,,,0.3082386255264282,
7.961667537689209,27,297,,,,
7.401890754699707,27,298,,,,
6.4307684898376465,27,299,,,,
10.705330848693848,27,300,,,,
7.582755088806152,27,301,,,,
8.289599418640137,27,302,,,,
8.928214073181152,27,303,,,,
7.6093034744262695,27,304,,,,
6.771221160888672,27,305,,,,
7.000148773193359,27,306,,,,
8.70890998840332,27,307,,,,
,27,307,7.861269474029541,0.25,,
,27,307,,,0.30397728085517883,
7.8977251052856445,28,308,,,,
7.361226558685303,28,309,,,,
6.367901802062988,28,310,,,,
10.658637046813965,28,311,,,,
7.5079345703125,28,312,,,,
8.256911277770996,28,313,,,,
8.87729263305664,28,314,,,,
7.5380964279174805,28,315,,,,
6.704759120941162,28,316,,,,
6.9590325355529785,28,317,,,,
8.634242057800293,28,318,,,,
,28,318,7.844316005706787,0.25,,
,28,318,,,0.3011363744735718,
7.837708950042725,29,319,,,,
7.331612586975098,29,320,,,,
6.3052496910095215,29,321,,,,
10.53172779083252,29,322,,,,
7.436840057373047,29,323,,,,
8.225855827331543,29,324,,,,
8.832893371582031,29,325,,,,
7.472350120544434,29,326,,,,
6.65850830078125,29,327,,,,
6.9007673263549805,29,328,,,,
8.565771102905273,29,329,,,,
,29,329,7.842515468597412,0.25,,
,29,329,,,0.3025568127632141,
7.772578239440918,30,330,,,,
7.312013149261475,30,331,,,,
6.267965793609619,30,332,,,,
10.456283569335938,30,333,,,,
7.368621826171875,30,334,,,,
8.166217803955078,30,335,,,,
8.778375625610352,30,336,,,,
7.415652275085449,30,337,,,,
6.5646867752075195,30,338,,,,
6.830686092376709,30,339,,,,
8.495665550231934,30,340,,,,
,30,340,7.846205711364746,0.25,,
,30,340,,,0.3011363744735718,
7.716134548187256,31,341,,,,
7.2678117752075195,31,342,,,,
6.208974838256836,31,343,,,,
10.339319229125977,31,344,,,,
7.308602333068848,31,345,,,,
8.128478050231934,31,346,,,,
8.718406677246094,31,347,,,,
7.3529205322265625,31,348,,,,
6.508656978607178,31,349,,,,
6.762497901916504,31,350,,,,
8.446549415588379,31,351,,,,
,31,351,7.851576328277588,0.25,,
,31,351,,,0.3025568127632141,
7.6525068283081055,32,352,,,,
7.253806114196777,32,353,,,,
6.152752876281738,32,354,,,,
10.262849807739258,32,355,,,,
7.267752170562744,32,356,,,,
8.07459831237793,32,357,,,,
8.667940139770508,32,358,,,,
7.297135829925537,32,359,,,,
6.4633026123046875,32,360,,,,
6.682095527648926,32,361,,,,
8.386028289794922,32,362,,,,
,32,362,7.846806526184082,0.25,,
,32,362,,,0.296875,
7.617593288421631,33,363,,,,
7.232998847961426,33,364,,,,
6.112019062042236,33,365,,,,
10.16661548614502,33,366,,,,
7.191951751708984,33,367,,,,
8.057955741882324,33,368,,,,
8.616350173950195,33,369,,,,
7.250775337219238,33,370,,,,
6.419867038726807,33,371,,,,
6.644287109375,33,372,,,,
8.323991775512695,33,373,,,,
,33,373,7.859007835388184,0.25,,
,33,373,,,0.28977271914482117,
7.541558742523193,34,374,,,,
7.226003170013428,34,375,,,,
6.103983402252197,34,376,,,,
10.09664535522461,34,377,,,,
7.123435974121094,34,378,,,,
8.01801872253418,34,379,,,,
8.590459823608398,34,380,,,,
7.175302982330322,34,381,,,,
6.351529121398926,34,382,,,,
6.559239864349365,34,383,,,,
8.259624481201172,34,384,,,,
,34,384,7.8782477378845215,0.25,,
,34,384,,,0.28835228085517883,
7.5153045654296875,35,385,,,,
7.19180965423584,35,386,,,,
6.047287940979004,35,387,,,,
9.999993324279785,35,388,,,,
7.043398857116699,35,389,,,,
7.990773677825928,35,390,,,,
8.542640686035156,35,391,,,,
7.124551296234131,35,392,,,,
6.324611186981201,35,393,,,,
6.531310081481934,35,394,,,,
8.168939590454102,35,395,,,,
,35,395,7.8530755043029785,0.25,,
,35,395,,,0.2798295319080353,
7.473084926605225,36,396,,,,
7.185951232910156,36,397,,,,
5.9846906661987305,36,398,,,,
9.963502883911133,36,399,,,,
6.995107173919678,36,400,,,,
7.9249982833862305,36,401,,,,
8.500072479248047,36,402,,,,
7.0656914710998535,36,403,,,,
6.269068717956543,36,404,,,,
6.473947048187256,36,405,,,,
8.118653297424316,36,406,,,,
,36,406,7.857728481292725,0.25,,
,36,406,,,0.27414771914482117,
7.460135459899902,37,407,,,,
7.16375207901001,37,408,,,,
5.9497857093811035,37,409,,,,
9.889137268066406,37,410,,,,
6.9337158203125,37,411,,,,
7.893881797790527,37,412,,,,
8.462808609008789,37,413,,,,
7.013871192932129,37,414,,,,
6.218243598937988,37,415,,,,
6.4348602294921875,37,416,,,,
8.058416366577148,37,417,,,,
,37,417,7.875221252441406,0.25,,
,37,417,,,0.27272728085517883,
7.416298866271973,38,418,,,,
7.158392906188965,38,419,,,,
5.913233280181885,38,420,,,,
9.802811622619629,38,421,,,,
6.873034477233887,38,422,,,,
7.860525608062744,38,423,,,,
8.426794052124023,38,424,,,,
6.953817844390869,38,425,,,,
6.167850494384766,38,426,,,,
6.402157783508301,38,427,,,,
7.979820251464844,38,428,,,,
,38,428,7.876067161560059,0.25,,
,38,428,,,0.2698863744735718,
7.3923540115356445,39,429,,,,
7.142033576965332,39,430,,,,
5.872038841247559,39,431,,,,
9.742958068847656,39,432,,,,
6.832883358001709,39,433,,,,
7.832507133483887,39,434,,,,
8.376527786254883,39,435,,,,
6.895623207092285,39,436,,,,
6.137955665588379,39,437,,,,
6.37538480758667,39,438,,,,
7.928598880767822,39,439,,,,
,39,439,7.876458168029785,0.25,,
,39,439,,,0.265625,
7.353368282318115,40,440,,,,
7.142820835113525,40,441,,,,
5.854399681091309,40,442,,,,
9.659982681274414,40,443,,,,
6.799131870269775,40,444,,,,
7.792818546295166,40,445,,,,
8.324289321899414,40,446,,,,
6.885015964508057,40,447,,,,
6.067805767059326,40,448,,,,
6.3307013511657715,40,449,,,,
7.86920690536499,40,450,,,,
,40,450,7.894920349121094,0.25,,
,40,450,,,0.2642045319080353,
7.324233055114746,41,451,,,,
7.133970737457275,41,452,,,,
5.850266456604004,41,453,,,,
9.592175483703613,41,454,,,,
6.7328691482543945,41,455,,,,
7.783384799957275,41,456,,,,
8.266680717468262,41,457,,,,
6.809519290924072,41,458,,,,
6.019989967346191,41,459,,,,
6.297400951385498,41,460,,,,
7.7959699630737305,41,461,,,,
,41,461,7.898576259613037,0.25,,
,41,461,,,0.26278409361839294,
7.291476249694824,42,462,,,,
7.127260684967041,42,463,,,,
5.817169189453125,42,464,,,,
9.563056945800781,42,465,,,,
6.681041717529297,42,466,,,,
7.760565280914307,42,467,,,,
8.231283187866211,42,468,,,,
6.759847164154053,42,469,,,,
5.981202125549316,42,470,,,,
6.248570919036865,42,471,,,,
7.753798007965088,42,472,,,,
,42,472,7.918809413909912,0.25,,
,42,472,,,0.26278409361839294,
7.2326555252075195,43,473,,,,
7.130190849304199,43,474,,,,
5.808780193328857,43,475,,,,
9.47729778289795,43,476,,,,
6.6478590965271,43,477,,,,
7.71854305267334,43,478,,,,
8.187910079956055,43,479,,,,
6.727414608001709,43,480,,,,
5.934599876403809,43,481,,,,
6.2262067794799805,43,482,,,,
7.693737983703613,43,483,,,,
,43,483,7.9349212646484375,0.25,,
,43,483,,,0.2613636255264282,
7.2141852378845215,44,484,,,,
7.112793922424316,44,485,,,,
5.785250663757324,44,486,,,,
9.392443656921387,44,487,,,,
6.605469703674316,44,488,,,,
7.715886116027832,44,489,,,,
8.162681579589844,44,490,,,,
6.676943302154541,44,491,,,,
5.8892316818237305,44,492,,,,
6.178306579589844,44,493,,,,
7.610678195953369,44,494,,,,
,44,494,7.972506046295166,0.25,,
,44,494,,,0.25284090638160706,
7.182272911071777,45,495,,,,
7.089291572570801,45,496,,,,
5.7680277824401855,45,497,,,,
9.308735847473145,45,498,,,,
6.583776950836182,45,499,,,,
7.699754238128662,45,500,,,,
8.113297462463379,45,501,,,,
6.605552673339844,45,502,,,,
5.840755462646484,45,503,,,,
6.125723361968994,45,504,,,,
7.5566911697387695,45,505,,,,
,45,505,7.986939907073975,0.25,,
,45,505,,,0.2514204680919647,
7.15554141998291,46,506,,,,
7.0838212966918945,46,507,,,,
5.7262749671936035,46,508,,,,
9.232670783996582,46,509,,,,
6.553658962249756,46,510,,,,
7.678072929382324,46,511,,,,
8.070972442626953,46,512,,,,
6.553047180175781,46,513,,,,
5.80214786529541,46,514,,,,
6.069076061248779,46,515,,,,
7.4920759201049805,46,516,,,,
,46,516,7.996809959411621,0.25,,
,46,516,,,0.25,
7.154249668121338,47,517,,,,
7.080979824066162,47,518,,,,
5.712611675262451,47,519,,,,
9.177062034606934,47,520,,,,
6.511700630187988,47,521,,,,
7.6778244972229,47,522,,,,
8.032651901245117,47,523,,,,
6.508877754211426,47,524,,,,
5.760263442993164,47,525,,,,
6.055857181549072,47,526,,,,
7.445220947265625,47,527,,,,
,47,527,8.0147705078125,0.23749999701976776,,
,47,527,,,0.25,
7.1070966720581055,48,528,,,,
7.080761909484863,48,529,,,,
5.69021463394165,48,530,,,,
9.093978881835938,48,531,,,,
6.476959228515625,48,532,,,,
7.657371520996094,48,533,,,,
8.030302047729492,48,534,,,,
6.494370937347412,48,535,,,,
5.735687732696533,48,536,,,,
6.013149261474609,48,537,,,,
7.392311096191406,48,538,,,,
,48,538,8.055482864379883,0.23749999701976776,,
,48,538,,,0.24715909361839294,
7.070859432220459,49,539,,,,
7.064277648925781,49,540,,,,
5.715912818908691,49,541,,,,
9.009184837341309,49,542,,,,
6.480485439300537,49,543,,,,
7.618996620178223,49,544,,,,
7.971579074859619,49,545,,,,
6.428341865539551,49,546,,,,
5.690610408782959,49,547,,,,
5.9596123695373535,49,548,,,,
7.291657447814941,49,549,,,,
,49,549,8.060235977172852,0.23749999701976776,,
,49,549,,,0.24715909361839294,
7.064305782318115,50,550,,,,
7.057264804840088,50,551,,,,
5.6809186935424805,50,552,,,,
8.952448844909668,50,553,,,,
6.42891788482666,50,554,,,,
7.612381935119629,50,555,,,,
7.9142045974731445,50,556,,,,
6.378364562988281,50,557,,,,
5.630888938903809,50,558,,,,
5.9436235427856445,50,559,,,,
7.250166893005371,50,560,,,,
,50,560,8.071770668029785,0.23749999701976776,,
,50,560,,,0.24715909361839294,
7.007296085357666,51,561,,,,
7.073262691497803,51,562,,,,
5.638646125793457,51,563,,,,
8.888299942016602,51,564,,,,
6.40551233291626,51,565,,,,
7.584828853607178,51,566,,,,
7.8896355628967285,51,567,,,,
6.346972465515137,51,568,,,,
5.576466083526611,51,569,,,,
5.893210411071777,51,570,,,,
7.190785884857178,51,571,,,,
,51,571,8.096044540405273,0.23749999701976776,,
,51,571,,,0.24289773404598236,
6.998780727386475,52,572,,,,
7.064725399017334,52,573,,,,
5.6462297439575195,52,574,,,,
8.791620254516602,52,575,,,,
6.389673709869385,52,576,,,,
7.5461931228637695,52,577,,,,
7.836839199066162,52,578,,,,
6.304622650146484,52,579,,,,
5.565486431121826,52,580,,,,
5.850593566894531,52,581,,,,
7.113301753997803,52,582,,,,
,52,582,8.119546890258789,0.22499999403953552,,
,52,582,,,0.2443181872367859,
6.961683750152588,53,583,,,,
7.0692901611328125,53,584,,,,
5.65341329574585,53,585,,,,
8.768095016479492,53,586,,,,
6.3700151443481445,53,587,,,,
7.498704433441162,53,588,,,,
7.801043510437012,53,589,,,,
6.286815643310547,53,590,,,,
5.5072340965271,53,591,,,,
5.79531717300415,53,592,,,,
7.061344146728516,53,593,,,,
,53,593,8.147806167602539,0.23749999701976776,,
,53,593,,,0.24573864042758942,
6.904554843902588,54,594,,,,
7.038649082183838,54,595,,,,
5.602610111236572,54,596,,,,
8.700355529785156,54,597,,,,
6.336263179779053,54,598,,,,
7.50210428237915,54,599,,,,
7.749164581298828,54,600,,,,
6.240574836730957,54,601,,,,
5.448849201202393,54,602,,,,
5.773403644561768,54,603,,,,
6.994931697845459,54,604,,,,
,54,604,8.176230430603027,0.22499999403953552,,
,54,604,,,0.24289773404598236,
6.867292881011963,55,605,,,,
7.012088775634766,55,606,,,,
5.603200435638428,55,607,,,,
8.625473022460938,55,608,,,,
6.331273078918457,55,609,,,,
7.436144828796387,55,610,,,,
7.708895683288574,55,611,,,,
6.21328067779541,55,612,,,,
5.376492500305176,55,613,,,,
5.749078750610352,55,614,,,,
6.940830230712891,55,615,,,,
,55,615,8.193303108215332,0.22499999403953552,,
,55,615,,,0.2443181872367859,
6.865292549133301,56,616,,,,
7.021543979644775,56,617,,,,
5.5938239097595215,56,618,,,,
8.558965682983398,56,619,,,,
6.299802780151367,56,620,,,,
7.42206335067749,56,621,,,,
7.65246057510376,56,622,,,,
6.190957069396973,56,623,,,,
5.293482303619385,56,624,,,,
5.7348833084106445,56,625,,,,
6.883362770080566,56,626,,,,
,56,626,8.213982582092285,0.22499999403953552,,
,56,626,,,0.2400568127632141,
6.803102016448975,57,627,,,,
7.0243239402771,57,628,,,,
5.577408790588379,57,629,,,,
8.529984474182129,57,630,,,,
6.287289619445801,57,631,,,,
7.371331691741943,57,632,,,,
7.624922275543213,57,633,,,,
6.128983497619629,57,634,,,,
5.274060249328613,57,635,,,,
5.702357292175293,57,636,,,,
6.8180718421936035,57,637,,,,
,57,637,8.215021133422852,0.22499999403953552,,
,57,637,,,0.23863635957241058,
6.76592493057251,58,638,,,,
6.998654842376709,58,639,,,,
5.552851676940918,58,640,,,,
8.487302780151367,58,641,,,,
6.254288673400879,58,642,,,,
7.375157833099365,58,643,,,,
7.59744930267334,58,644,,,,
6.128262519836426,58,645,,,,
5.19303035736084,58,646,,,,
5.653459548950195,58,647,,,,
6.767215728759766,58,648,,,,
,58,648,8.239534378051758,0.22499999403953552,,
,58,648,,,0.234375,
6.749085903167725,59,649,,,,
6.980649471282959,59,650,,,,
5.557433128356934,59,651,,,,
8.377981185913086,59,652,,,,
6.204775333404541,59,653,,,,
7.330285549163818,59,654,,,,
7.579382419586182,59,655,,,,
6.048193454742432,59,656,,,,
5.176805019378662,59,657,,,,
5.634955406188965,59,658,,,,
6.683438301086426,59,659,,,,
,59,659,8.226412773132324,0.22499999403953552,,
,59,659,,,0.23295454680919647,
6.719753265380859,60,660,,,,
6.97304630279541,60,661,,,,
5.549187660217285,60,662,,,,
8.369368553161621,60,663,,,,
6.1835503578186035,60,664,,,,
7.291558265686035,60,665,,,,
7.561453342437744,60,666,,,,
6.028033256530762,60,667,,,,
5.100680828094482,60,668,,,,
5.608482837677002,60,669,,,,
6.641750335693359,60,670,,,,
,60,670,8.245518684387207,0.22499999403953552,,
,60,670,,,0.23153409361839294,
6.701718330383301,61,671,,,,
6.969674587249756,61,672,,,,
5.551179885864258,61,673,,,,
8.282824516296387,61,674,,,,
6.144513130187988,61,675,,,,
7.245282173156738,61,676,,,,
7.521084785461426,61,677,,,,
5.982479095458984,61,678,,,,
5.094326019287109,61,679,,,,
5.588694095611572,61,680,,,,
6.591774940490723,61,681,,,,
,61,681,8.259684562683105,0.22499999403953552,,
,61,681,,,0.23153409361839294,
6.658746242523193,62,682,,,,
6.948203086853027,62,683,,,,
5.561974048614502,62,684,,,,
8.230677604675293,62,685,,,,
6.091843128204346,62,686,,,,
7.216040134429932,62,687,,,,
7.492745399475098,62,688,,,,
5.961350917816162,62,689,,,,
5.013363838195801,62,690,,,,
5.559793472290039,62,691,,,,
6.553663730621338,62,692,,,,
,62,692,8.265129089355469,0.22499999403953552,,
,62,692,,,0.22727273404598236,
6.593206882476807,63,693,,,,
6.927462577819824,63,694,,,,
5.5208740234375,63,695,,,,
8.194664001464844,63,696,,,,
6.066915512084961,63,697,,,,
7.194811820983887,63,698,,,,
7.4530439376831055,63,699,,,,
5.907209396362305,63,700,,,,
4.947361946105957,63,701,,,,
5.5443644523620605,63,702,,,,
6.475030422210693,63,703,,,,
,63,703,8.253946304321289,0.23749999701976776,,
,63,703,,,0.2286931872367859,
6.574339866638184,64,704,,,,
6.9225754737854,64,705,,,,
5.497315406799316,64,706,,,,
8.105456352233887,64,707,,,,
6.040164470672607,64,708,,,,
7.162930488586426,64,709,,,,
7.4200921058654785,64,710,,,,
5.90098762512207,64,711,,,,
4.93945837020874,64,712,,,,
5.533205986022949,64,713,,,,
